Chimiri,24.15625,-53.40625,99.78125
Chin,-0.96875,66.625,106.53125
Chinas,-145.28125,-68.96875,-11.75
Chinataxo,-143.6875,19.34375,61.8125
Chinautsu,-106.5625,52.4375,131.90625
Chinga,132.21875,-138.78125,31.9375
Chingaa,143.5625,-15.75,-93.4375
Chinggamin,168.5625,-156.40625,44.625
Chingpho,170.75,-103.375,6.15625
Chini,52.75,43.65625,-31.46875
Chiniani,-79.03125,35.1875,128.84375
Chinicollo,-42.03125,-34,65.75
Chinner,-4.59375,-137.4375,62.75
Chino,34.5625,-106.53125,-27.875
Chinoharra,146.4375,-123.625,37.78125
Chinouk,-107.90625,-70.375,56.21875
Chinovane,140.25,-165.84375,80.625
Chipatisany,77.15625,-22.0625,16.4375
Chipi,119.03125,95.46875,-62.59375
Chipiapoos,63.1875,-20.71875,42.625
Chipibogi,1.4375,-4.65625,-124.125
Chique,-102,-39.1875,61.5625
Chira,95.28125,-151.71875,-8.1875
Chirai,144.4375,-127.90625,26.90625
Chireni,-26.09375,19.53125,138.28125
Chirskokum,98.78125,-59.34375,84.71875
Chit,136.90625,-22.0625,-14
Chiut,90,-127.875,-25.03125
Chiutl,110.03125,-63.1875,122.96875
Chlevit,-161.90625,48.125,-18.21875
Chlevoi,-122.375,-84.625,100.375
Chnemine,-138.90625,-74.25,-36.53125
Chnouk,-7.0625,-45.125,60.46875
Chnoumis,-79.625,-120.59375,21.09375
Chnouphis,-179.9375,27.71875,68.3125
Chnumandr,24.1875,-99.0625,-59.21875
Chnumar,107.46875,-170.34375,70.59375
Chnuphis,-80.3125,36.96875,29
Chnupi,-47.78125,119.90625,18.375
Chock,98,-120.4375,-45.59375
Chodhara,-35.34375,-10.71875,-165.09375
Chodhna,27.5,57.09375,116.1875
Choeng Yu,-107.96875,-30,107.1875
Choenpetese,95.1875,-6.90625,21.4375
Choere,106.375,115.6875,-17.25
Choerii,-83.6875,3.3125,138.4375
Choerini,-45.375,-101.625,114.875
Choki,128.09375,-5.84375,-94.53125
Chokota,132.53125,9.8125,34.84375
Cholhou,91.15625,33.03125,107.34375
Cholhynici,35.15625,60.0625,-104.65625
Cholul,12.96875,-128.71875,75.21875
Chona,108.0625,-111.46875,65.4375
Chond,1.78125,77.625,-64.6875
Chong Dungu,17.375,-156.90625,94.21875
Chongguls,-45.0625,46.9375,107.40625
Chongi,72.96875,-91.5625,149.53125
Chongquan,-20.78125,13.1875,-37.4375
Chono,72.84375,-185.84375,61.6875
Chonost,13.40625,-18.125,-81.28125
Chonpon,57.03125,38.5,-79.5
Chons,47.3125,-68.53125,-95.9375
Chonsu,149.28125,-11.40625,2.8125
Chontaiko,123.8125,-14.0625,66.71875
Chontamenti,-64.9375,93.28125,-99.125
Chontantici,49.8125,37.96875,21.84375
Chonti,116.71875,-47.84375,105.40625
Chontina,135.21875,11.53125,-12.03125
Chorathia,138.6875,3.9375,-38.3125
Chorote,108.09375,-13.1875,-23.03125
Chotec,82.15625,-2.15625,51.5
Choth,-35.53125,12.4375,101.9375
Chothe,-15.75,18.53125,-87.9375
Chou Wargl,-60.90625,6.03125,158.3125
Choujem,23.3125,32.0625,-137.3125
Choujemait,-114.59375,3.0625,-40.96875
Chouvumbia,98.28125,56.5625,-81.53125
Chowa,48.625,88.9375,104.125
Chowei,-20.8125,-8.84375,46.8125
Chronos,34.84375,19.75,-43.71875
Chu I,-71.5,89,21.71875
Chu Jona,-75.0625,94.875,-57.40625
Chu Pere,-84.5,-113.8125,-78.25
Chualang Mu,-56.1875,-100.90625,28.5
Chuan Shun,75.65625,-215.15625,-62.3125
Chuanabosso,-100.96875,-0.78125,-99.34375
Chuang,205,-128.78125,-10.375
Chuang Kong,67.84375,-29.40625,53.125
Chuang Mu,-103.8125,-43.75,-92.21875
Chuangubu,160.03125,36.34375,61.21875
Chuelche,69.625,-10.875,-8.78125
Chuelchs,70.15625,22.125,40.59375
Chuen,71.21875,-75,-19.59375
Chuencani,-115.9375,23.75,-141.21875
Chuevik,-82.5,-63.375,55
Chuj,-83.875,41.5,-156.28125
Chujohim,-78.1875,-57.03125,74.34375
Chujohimba,66.65625,-13.375,53.5625
Chukchair,90.34375,-141.625,-73.71875
Chukchan,142.65625,56.46875,40.34375
Chukchisalk,63.46875,97.03125,-40.84375
Chukchitan,92.1875,-21.75,-32.125
Chukchu,-23.71875,-0.71875,27.0625
Chuku,137.625,45.3125,-32.4375
Chukua,-115.8125,-22.90625,100.40625
Chukun,9.78125,-145.8125,-87.8125
Chukuru,38.40625,-181.65625,69.25
Chul,110.09375,112.53125,31.875
Chun,-151.96875,-63.65625,68.625
Chun Chehe,-136.125,-31.375,93.96875
Chun Hsi,-13.15625,-59.75,144.3125
Chun Pindit,-11.5625,-15.40625,-181.09375
Chun Tstar,108.21875,-11.28125,60.78125
Chunja,60.625,-99.40625,-24.375
Chuntabon,-137.0625,-12.46875,-70.1875
Chuntal,-22.03125,9.6875,-113.21875
Chunza,-15.375,-148.5625,-1.28125
Chup Kamui,26.28125,-39.15625,21.5
Chuquiar,96.125,-164.46875,-3.78125
Chuquiba,-3.21875,115.875,39.21875
Chuquibamba,-80.28125,125.03125,11.59375
Chuquitanth,-24.71875,80.0625,80.90625
Chuuah,184.25,-133.25,43.90625
Chuuahill,60.84375,-7,-115.90625
Chuuku,135.25,-172.75,100.5
Chuvaleni,49.5,-5.15625,67.625
Chuvalungu,-79.15625,-54.84375,93.0625
Cians,119.3125,-47.4375,77.46875
Cibaiawar,121.40625,-88.0625,104.46875
Cibambo,86.40625,98.46875,37.875
Cibandana,-104.8125,-117.03125,32.375
Cibarci,-59.75,-147.59375,-55.4375
Cibola,65.25,-156.4375,6.1875
Ciboney,119.875,-70.8125,-15.96875
Cichol,102.25,-8.84375,-30.96875
Cigu,-5.78125,-45.8125,135.4375
Cigua,-32.125,154.5,87.875
Cigudates,131.5,29.78125,-39.5
Cigui,98.25,-19.5625,-48
Ciguri,2.0625,62.53125,79.09375
Ciguru,-82.40625,3.875,-8.90625
Cilbien Zu,133.0625,-7.65625,-62.71875
Cileni,-114.21875,-2.78125,-49.34375
Cileut,107.75,-49.625,-122.0625
Cimicusha,137.3125,-65.59375,-85.71875
Cimih,55.96875,-64.09375,60
Cimmerians,44.375,68.65625,-128
Cimmerighe,-4.125,-92.6875,29.46875
Cintani,114.75,65.25,-104.875
Cintices,44.09375,0.09375,-90.875
Cintuatera,-23,-42.5,106.34375
Circe,-0.09375,-33.375,-32.4375
Circeo,19.96875,-17.46875,38.28125
Circios,-3.9375,54.5,-37.03125
Cismontani,-133.09375,66.46875,96.09375
Cismonthina,-63.28125,28.125,114.5625
Cizi,-13.46875,108.59375,-51.375
Cizicna,-9.4375,-205.34375,49
Cizicni,-98.03125,15.03125,124.625
CK Arietis,-29.3125,-38.875,-85.21875
CL Phoenicis,27.59375,-136.59375,47.84375
Clarus,-22.03125,2.9375,-89.46875
Clayagro,18.875,42.65625,-151.78125
Clayahu,82.96875,-76.0625,37.21875
Clayakarma,-20.5,-4.96875,60.6875
Clee,31.46875,20.15625,125.84375
Clermeil,12.03125,83.34375,0.5625
Clidna,100.4375,106.96875,51.75
Clido Pi,130.78125,-130.40625,46.96875
Cliocassi,62.125,-96.3125,162.375
Clionenses,-31.1875,35.125,-149.03125
Clionometes,-78.78125,-62.71875,77.65625
CLO 2Aa,-96.3125,-50.8125,34.125
Clota,-17.9375,-147.21875,-18.09375
Clotho,37.8125,33.875,28.15625
Clotti,-84.4375,36.75,-20.28125
CM Draconis,-35.6875,30.9375,2.15625
CN Bootis,-6.3125,65.21875,24.34375
CN Hydrus,133.5625,-134.21875,50.125
Cnepan,85.3125,116.21875,39.53125
Cnepawetel,83.53125,-76.625,-68.34375
Cnephtha,-127.09375,52.46875,-76.71875
CO Camelopardalis,-68.25,69.375,-48.78125
Coana,109.8125,-122.25,106.9375
Coano,54.46875,-229.875,54.09375
Coanoa,26,-179.46875,57.3125
Coastakal,66.5,-113.4375,15.15625
Coastin,151.5625,47.9375,84.375
Coastsege,89.4375,-124,128.25
Coatlicue,45.5,-13.5625,-12.84375
Cocassetsa,-53.96875,-84.3125,-134.625
Cochi,62.4375,57.5625,-94.78125
Cochipati,-18.125,-71.5625,-45.90625
Cocho,65.34375,-225.875,46.9375
Cocijo,31.3125,-52.625,19.03125
Cockaigne,61.75,-130.15625,-1.71875
Coco,-102.96875,-32.125,-104.375
Cocontae,-17.125,-57.03125,-91.59375
Cocopa,146.65625,31.28125,-20.125
Cocoria,-40.46875,-115.5,-42.71875
Cocorix,67.4375,79.90625,19.6875
Cocornsa,53.125,127.0625,-14.53125
Cocovicente,55.6875,-165.5625,104.625
Cocoyet,103.15625,-132.65625,6.90625
Codorain,68.625,37.46875,42.625
Coelaba,-60.375,79.5625,-100.84375
Coelacara,137.75,-55.75,33.09375
Coelans,-133.375,103.5,88.40625
Coelatuvean,6.03125,-78.28125,19.34375
Coelerni,-16.34375,-106.5,119.96875
Coelesi,164.15625,-145.5,-29.375
Coelrind,3.0625,35.28125,6.96875
Cofalyaqa,-110.53125,46.5,36.84375
Cofalyawa,95.09375,-0.5,-20.9375
Cofan,-33.71875,19.34375,144.15625
Cofana,-16.65625,-123,-84.625
COL 285 SECTOR IL-X C1-16,29.71875,-76.96875,-296.3125
COL 285 SECTOR IL-X C1-4,30.3125,-65.21875,-294.8125
COL 285 SECTOR ZZ-Y D22,-71.9375,-1.9375,-330.5625
Colabri,150.09375,81,12.21875
Colai,-148.5625,6.34375,79.25
Colando Po,94.28125,43.5625,70.8125
Colanja,-18.15625,8.875,12.25
Collangbaka,38.46875,-62.28125,-32
Collottung,68.875,-92.25,-73.5625
Coma,86,-15.46875,23.28125
Comam,31.96875,-24.125,147.15625
Coman,78.375,-157.03125,-21.1875
Comana,-108.59375,21.15625,98.0625
Comane,27.09375,-90.90625,-112.65625
Comanes,90.3125,-97.125,-33.1875
Comanga,-91.1875,-69.65625,60.875
Comasci,170.46875,-118.21875,77.875
Comaucate,65.28125,-197.625,62
Comecab,97.6875,-43.375,67.84375
Concani,-60.53125,135.40625,16.53125
Concantae,103.125,-85.59375,-68.09375
Concateneg,9.375,-112.375,112.5
Concheliga,23,26.21875,-175.75
Conchucos,29.15625,-58.125,81.21875
Condani,-109.5625,131.53125,-36.46875
Condharwal,-15.09375,14.9375,-81.25
Condi,106.71875,-16.78125,37.21875
Condovichs,64.9375,-93.53125,25.46875
Coni,91.90625,-59.75,-36.375
Conian,-105.6875,-17.59375,117.65625
Conii,96.65625,-172.75,135.25
Conn,-36.59375,-9.1875,-20.5
Conneda,-10.5625,-3.65625,41.75
Connla,-29.90625,14.5625,13.65625
Contegus,-81.8125,-15.8125,39.1875
Contie,-3.1875,-196.75,43.03125
Contien,41.125,13.5625,109.9375
Contii,-80.5625,-23.75,119.59375
Contiku,-16.0625,-143.09375,59.03125
Conven,-7.5625,-96.71875,164.46875
Conventes,1.03125,106.78125,-64.03125
Convoumia,41.125,-5.9375,13.15625
Convoumis,151.40625,-65.90625,53.65625
COO 203,60.28125,-23.84375,100.0625
Cook,142.28125,-66.40625,27.875
Cook Odua,47.71875,-33.96875,142.75
Copian Xing,-83.65625,-26.8125,-45.21875
Copitanii,104.8125,-42.84375,31.125
Copityar,122.53125,-61.09375,-49.125
Coqualki,144.5625,-3.75,72.90625
Coqueelgovi,-10.8125,-138.59375,97.125
Coquenchel,-43.6875,110.46875,38.3125
Coquessa,-66.65625,-55.78125,-12.4375
Coqui Renes,-102.1875,20.1875,-23.125
Coqui Xee,23.84375,-70.3125,-44.46875
Coquiabayo,121.90625,-45.0625,80
Coquim,20.75,-82.25,33.59375
Cor Caroli,-19.78125,112.6875,-9.5625
Coras,40.34375,-131.84375,-33.875
Coratha,72.25,111.59375,56.78125
Corbago,-88,-65.40625,115.75
Corbenic,35.71875,1.5,-6.4375
Corbin,-32.09375,-10.25,-15.09375
Cordenet,60.9375,-70.5625,28.5625
Cordenses,158.65625,-10.15625,-50.6875
Coriabog,-55.53125,-61.34375,69.0625
Corian Guit,-162.9375,25.125,72.53125
Coriat,46.6875,-226,71
Coriba,156.40625,-160.5625,-22.6875
Coribes,158.09375,8.125,-3.21875
Coriccha,-14.40625,19.9375,7
Corin,95.71875,-116.4375,100.75
Coringha,118.40625,-84.75,9.0625
Corio,138.59375,-141.96875,-39.875
Corioru,116.3125,-87.4375,-45.28125
Corioskur,107.78125,-91.15625,-46.46875
Coriosolite,-134.09375,-34.75,-93.375
Corisci,57.5625,34.28125,117.6875
Coritab,-33.6875,-41.3125,102.84375
Corithi,-157.5,29.90625,28.5
Coritini,-117.4375,117,-64.28125
Coritures,105.6875,46.5625,104.96875
Corn Pin,7.9375,-4.71875,83.3125
Cornacates,150.65625,-90.375,47.59375
Cornae,59.125,-174.875,-49.6875
Cornengu,113.34375,-18.125,-150.9375
Corngaranga,-47.21875,82.03125,-9.28125
Corngari,66.09375,-27.125,68.40625
Corngi,-0.1875,-134.8125,118.90625
Cornsar,-94.15625,-53.5625,-15.90625
Corycia,19.375,6.34375,43.5
Cosi,24.75,-14.6875,-70.75
Cosiao,149.875,-66.6875,-21.75
Cotiachis,-8.15625,-164.78125,75.40625
Cotidji,22.96875,-17.5625,-134.5
Cotigagaial,62.09375,121.6875,-24.4375
Cotiges,-107.8125,-68.09375,52.9375
Cotin,16.875,-17.875,167.34375
Cotine,154.59375,40.125,55.71875
Cotini,-83,-38.28125,77.46875
Cound,-72.5625,-45.125,-1.46875
Cowicas,-90.65625,109.65625,15.375
Cowini,64.59375,-146.6875,100
Cowiska,-102.90625,-22.21875,102.84375
Cowiskimo,162.71875,48.8125,15.53125
Coyopa,114.3125,-99.875,-104.75
Coyotani,174.0625,-71.21875,124.78125
Cozaanat,51.1875,-189.40625,-37.03125
CP Bootis,-88.59375,223.59375,44.96875
CQ Tucani,26.3125,-42.34375,22
CR Draco,-49.46875,47.4375,4.375
CR Draconis,-48.3125,46.15625,4.46875
Cranhcat,16.125,-37.5,28.6875
Cratanakulu,-93.84375,-102.5625,-42.71875
Crataru,-57.1875,84.125,-122.1875
Crathajapus,-103.875,-124.53125,20.71875
Crathiganit,29.71875,-18.59375,-101.3125
Crato,-95,28.75,167.5
Crevit,-24,-85.46875,-1.6875
Croatigae,137.75,-100.375,25.09375
Crom,53.0625,-17.34375,8.46875
Crom Dubh,36.6875,-154.875,-2.46875
Croman,137.34375,-142.65625,-13.4375
Cromen,-102.03125,-58.84375,-46.34375
Cromovii,95.96875,1.90625,-21.71875
Cromovit,79.84375,-2.5,25.6875
Crowfor,4.625,20.375,-83
CRUCIS 13,41.96875,-39.78125,52.15625
CRUCIS 6,43.71875,-37.03125,53.9375
CT Pyxidis,99.0625,28.625,-53.1875
CT Tucanae,66.40625,-123.375,51.90625
CU Cancri,10.5625,14.5,-22.3125
Cuachini,-13.21875,91.15625,128.34375
Cuacocha,-27.6875,-37.6875,10.90625
Cuages,-137.78125,21.71875,-14.90625
Cuagsa,-79.625,-37.84375,79.59375
Cubeo,128.28125,-155.625,84.21875
Cuberara,-41.21875,-99.6875,120.75
Cubere,-44.71875,-132,29.1875
Cuchaan,-122.15625,-5.8125,40.84375
Cuchan,95.375,-72.59375,-84.125
Cuchoen,63.625,15.125,-48.8125
Cuchua,-22.90625,-124.15625,22.34375
Cuic,102.09375,0.53125,-138.125
Cuicatec,-101.34375,-141.21875,-39.4375
Cuicaure,-101.59375,-98.9375,-2.34375
Cuichit,37.125,-80.78125,-79.6875
Culann,-36.0625,14.625,13.8125
Cumalam,-20.65625,-73.8125,128.3125
Cupen,-45.75,51.25,80.59375
Cupera,32.65625,-204.5625,129.09375
Cupiaci,99.28125,-76.25,131.5
Cupiat,28.4375,-6.625,-43
Cupinook,44.28125,80.9375,17.125
Cupis,-72.65625,-16.09375,56.53125
Cupisii,114.96875,-11.03125,-125.5
Curia,46.46875,-112.53125,124.8125
Cursa,35.03125,-37.40625,-73.21875
Cuspoor,3,0.3125,22.0625
CW Ursae Majoris,2.65625,36.78125,-14.90625
CX Com,3.96875,77.28125,-6.21875
Cybele,33.125,54.46875,25.03125
Cynetek,37.28125,14.3125,100.625
Cynetes,156.875,-172.125,-2.75
Cyneticels,20.71875,125.65625,-61.71875
Czerno,111.625,28.125,-118.3125
Czernobog,-62.65625,-0.6875,-159.1875
Czernovale,40.53125,37.53125,19.5
d Scorpii,24.9375,34.46875,127.75
d Velorum,227.125,0.75,-28.34375
Dabakaja,60.59375,-115.625,-68.875
Dabalngas,-20.03125,160.6875,-51.21875
Dabih Minor,-149.5,-153.4375,263.25
Dacian Tse,-30.5,-143.28125,-58.59375
Dadal,46.03125,43.78125,55.09375
Daesi,86.09375,-117.59375,-56.9375
Daesiri,3.3125,15.6875,-149.3125
Daesitiates,143.46875,57.09375,80.90625
Daesuratun,95.9375,-100.84375,118.28125
Dafnharian,9.1875,-81.75,-115.28125
Dafnisto,102.71875,-152.21875,69.375
Daga tri,-23.1875,-2.625,-100.9375
Dagao,70.15625,-204.53125,42.25
Dagaz,30.15625,55,15.3125
Dagdhangjel,-17.8125,-35.78125,10.84375
Dagr,-16.28125,24.1875,48.09375
Dagudi,-130.9375,5.65625,66.84375
Daguteni,58.25,-24.71875,-147.71875
Dagutii,171.78125,-152.375,17.375
Daha,-1.625,101.09375,86.9375
Daha Deti,20.5,-20.90625,45.78125
Dahaes,88.90625,-192.59375,111.21875
Dahambwe,60.59375,42,-90.28125
Dahan,-19.75,41.78125,-3.1875
Dahomey,-46.625,7.21875,20.40625
Daibais,-19.59375,-103.90625,144.625
Daibamba,-116.65625,-15.9375,-62.3125
Daibara,-102.5625,76.46875,-41.375
Daiburi,125.1875,-14.71875,48.46875
Daibus,117.90625,111.65625,36.1875
Daii,142.71875,-45.15625,111.6875
Daik,-69.0625,-22.375,-148.09375
Daikonjungu,139.4375,-63.90625,-53.125
Daiku,24.96875,2.84375,29.03125
Daikul,114.0625,106.78125,-104.15625
Daikulcandi,57.40625,-118.4375,50.84375
Dain,-43.8125,-67.5,91.53125
Daina,89.375,31.28125,138.9375
Dainayiman,144.5625,-104.6875,28.46875
Dainbaras,162.78125,46.9375,-73.25
Dainbing,-58.875,-96.9375,-71.3125
Daini,137.59375,-17.03125,-55.96875
Dais,100.4375,-204.65625,28.21875
Daisamaskap,-136.125,90.71875,32.34375
Daisina,78.625,-53.125,-100.46875
Daisla,136.15625,3.4375,-82.84375
Daiti,55.5,9.875,-42.53125
Dajoar,-35.0625,39.1875,92.78125
Dajoarama,77.65625,-44.25,86.34375
Dakak,124.75,-141.75,120.9375
Dakatipini,26.78125,-177.65625,132.9375
Dakinn,-140.40625,-24.15625,-59.09375
Dakondunii,-87.5625,12.4375,-141.4375
Daksakhi,89.46875,58.5625,39.65625
Dakshalli,121.21875,-56.6875,24.3125
Dakshey,-91.6875,-51.25,-95.34375
Dakshmandi,106.21875,-127.65625,37.65625
Dakshu,-39.96875,49.09375,79.40625
Dakvar,5.96875,-81.4375,-31.71875
Dala,24.75,25.90625,-22.0625
Dalagritu,-75.46875,178.15625,-58.375
Dalam,83.59375,14.71875,3.53125
Dalang,-40.9375,0,162.84375
Dalannovale,98.875,6.71875,-34.40625
Dalevard,-47,36.6875,-62.375
Dalfur,-11.09375,-40.34375,-73.0625
Dalia,-2.65625,-58.28125,16.34375
Dall,73.15625,-143.90625,37.4375
Dalla,33.0625,67.8125,-27.6875
Dallean,-148.28125,38.46875,34.09375
Dallenja,-121.65625,-36.9375,-34.46875
Damara,81,-144.5,12.84375
Damna,-40.53125,4.375,-124.25
Damnet,55.40625,-43.40625,75.5625
Damnon,-28.78125,148.0625,-37.1875
Damocan,-13.25,-29.71875,75.125
Damoch,78.75,-26.4375,87.25
Damona,78.0625,-141.46875,61.09375
Damontae,134.0625,-35.09375,-8.96875
Damoorai,163.53125,-167.625,-12.875
Damovik,-122.125,-127.09375,15.375
Dan,-19.375,-101.84375,-141.34375
Dana,46.09375,-192.625,24.15625
Danae,-35.78125,16.15625,25.8125
Dang Po,-61.3125,30.28125,-144.75
Dangai,-28.78125,-9.625,126.15625
Dangarla,59.28125,-42.125,-26.59375
Danggali,-14.03125,-76.71875,131.25
Dango,-19.53125,-140.375,35.46875
Dangtei,146.8125,-151.4375,23.78125
Dangu,4.3125,-168.46875,-16.71875
Danu,-13.21875,69.03125,-0.0625
Dao,-17.375,131.25,83.9375
Dao Guaras,-91,89.53125,67.40625
Dao Jungu,15.78125,35.34375,65.21875
Dao Kach,56.375,97.96875,11
Dao Tiensi,-69.125,-179.5625,39.3125
Dao Tzu,-36.65625,-124.28125,-99.1875
Dao Zi,12.875,114.375,29
Daori,-61.96875,115.25,16.53125
Darahk,-65,27,-37
Daraj,81.65625,-103.5625,99.78125
Daraki,22.65625,129.21875,-6.09375
Daralas,76.5625,-160.125,100.1875
Daramo,-5.375,-74,21.9375
Daras,-107.6875,82.78125,-21.75
Dari,14.4375,-192.53125,123.375
Darian,-88.46875,-16.90625,95.40625
Daris,-63.78125,88.28125,66.96875
Darkan,-120,-72.78125,35.4375
Darkates,96.96875,-164.40625,137.40625
Darkinu,-99.875,-23.75,-120.6875
Darku,13.21875,24.375,142.90625
Darudnikepa,-99.15625,-6.1875,-20.25
Daruwach,-109.875,45.46875,-73.84375
Daruwutja,-81.75,-48.53125,-62.4375
Dasar,111.84375,-120.25,49.0625
Dassapic,79.9375,113.3125,-3.21875
Dassareti,-106.84375,22.4375,-1.625
Dassi,187.53125,-121.25,36.0625
Dasyapor,70.6875,151.6875,69.3125
Daurtu,-47.53125,48.90625,-110.90625
Dauruma,54.15625,-212.4375,-6.8125
Dazbog,10.40625,9.0625,-55.21875
Dazhbogati,-120.21875,-41.09375,-17.53125
DE Bootis,-7.4375,32.625,17
Dea Motrona,-12.15625,62.625,29.71875
Deacon's Star,39.1875,-55.0625,58.375
Decamandak,-138.9375,26.46875,112.125
Decan,-0.625,-5.21875,134.28125
Decantae,145.34375,-123.4375,76.4375
Decean,171.375,-17.65625,61.34375
Deceangli,11.65625,12.65625,99.78125
Dech,154.25,27.65625,58.5
Deche,-170.9375,2.59375,80.1875
Dechengh,96.8125,-23,-94.4375
Decht,20.125,-7.96875,156.90625
Deciani,46.59375,-57.09375,72.5625
Deciat,122.625,-0.8125,-47.28125
Decima,35.9375,-34.4375,-30.4375
Decis,-82.5625,-64.875,61.59375
Dedun,-6.65625,53.1875,30.375
Dedwender,15.375,57.3125,-122.3125
Deeli's Point,-135.5,-124.125,-43.21875
Degardhi,33.65625,-205.71875,-37.6875
Degastani,-118.5625,-75.5625,26.78125
Deili,-20.3125,73.59375,62.46875
Deiva,104.4375,73.5625,82.3125
Deive,-121.25,-99.40625,9.1875
Delkar,67.8125,32.65625,35.25
Delphi,-63.59375,-147.40625,-319.09375
Delphin,18.65625,16.75,-76.3125
Delta Andromedae,-77.34375,-55.4375,-45.65625
Delta Arae,91.1875,-50.75,168.15625
Delta Aurigae,-48.09375,36.875,-126.75
Delta Columbae,192.78125,-79.625,-106.03125
Delta Coronae Austrinae,8.21875,-63.53125,166.625
Delta Doradus,127.15625,-77.875,12.125
Delta Equulei,-47.4375,-26.46875,26.1875
Delta Horologii,112.21875,-130.1875,-49.3125
Delta Hydri,89.71875,-101.375,34.40625
Delta Indi,44.21875,-141.25,116.09375
Delta Leporis,76,-42.15625,-73.34375
Delta Muscae,74.375,-14.1875,50.28125
Delta Normae,50.625,9.90625,110.90625
Delta Pavonis,8.375,-10.84375,14.46875
Delta Phoenicis,53.90625,-130.6875,14.65625
Delta Piscium,-149.90625,-255,-96.84375
Delta Pyxidis,211.9375,44.9375,-66
Delta Sculptoris,-14.0625,-133.78125,28.3125
Delta Scuti,-82.875,-9.46875,184.46875
Delta Trianguli,-19.21875,-14.84375,-25.46875
Delta-2 Canis Minoris,76.90625,26.71875,-109.1875
Demeter,-55.34375,40.8125,7.5625
Demeti,83.28125,-51.125,102.03125
Den 0255-4700,15.78125,-2.46875,-2.625
Den 1048-3956,12.375,3.84375,1.875
Deneb Algedi,-16.5,-28.09375,20.875
Deneb el Okab,-114.09375,12.375,104.125
Deneb Okab,-134.71875,-32.84375,120.28125
Denebola,11.09375,33.90625,-3.5
Denka,74.0625,-138.59375,33.9375
Deorii,175.875,-136.75,42.40625
Deorini,154.5625,-69.78125,-29.90625
Deorinik,-86.3125,-18.25,62.53125
Deoriorii,193.4375,-119.09375,18.34375
Derebititja,-108.1875,-89.15625,-41.625
Deriv-Dar,-4.46875,11,-82.71875
Derrim,-16.625,-32.40625,81
Dervin,58.875,60.46875,6.96875
Desuanta,-36.90625,-110.65625,-80.6875
Desubi,63.625,-80.90625,159.0625
Desurinbin,140.5,28.1875,-117.0625
Desyne,20.4375,-41.375,45.375
Dethall,19.625,21.15625,17.71875
Detris,67.71875,-57.40625,-8.59375
Detta,-40.125,6.28125,92.03125
Deurber,11.40625,40.71875,130.28125
Deuriara,-77.875,105.75,-91.21875
Deuringas,137.3125,3.84375,-35.90625
Devadatta,37.3125,-44.8125,-133.8125
Devakak,-67.75,-61.5,-14.34375
Devaku,117.25,-72.8125,27.34375
Devana,-39.5,-97.40625,74.375
Devane,20.1875,-121.1875,-29
Devanith,52.90625,-69.15625,-21.75
Devasu,8.53125,-65.5,-76.0625
Devasupai,35.625,-33.6875,115.84375
Devata Baru,-133.15625,-7.6875,63.5625
Devataru,24.28125,19.34375,90.9375
Devi,-10.28125,52.1875,18.15625
Devis,142.71875,-74.09375,110.28125
Devithim,171.4375,-66.84375,125.625
Dewi,-40.96875,-20.59375,88.5625
Dewi'xil,57.21875,-196.875,81.625
Dewi'xilaga,151.375,-80.59375,28.1875
Dewikum,19.375,-0.28125,-68.9375
Dewindji,109.25,-1.03125,-78.21875
Deyus,-34.71875,-51.4375,0.90625
Deywotho,-140.3125,-6.59375,-13.875
DG Canum Venaticorum,-3.125,25.53125,2.6875
DH Leonis,29.28125,81.53125,-56.34375
Dhak,-58.09375,-150.40625,-7.9375
Dhakhan,-98.40625,-14.46875,-67.25
Dhaku,-71.09375,41.5625,-133.875
Dhakya,-127.625,-100.0625,41.53125
Dhan,0.875,-219.46875,60.8125
Dhanchu,-118.90625,47.46875,76.34375
Dhang,128.40625,-48.5,60.5
Dhang K'an,106.5,82.90625,-60.5625
Dhang Tzela,110.03125,-166.1875,-86.875
Dhanga,115.96875,-164.75,119.59375
Dhangba,-97.03125,-1.15625,-82.1875
Dhangguang,64.5,-236.96875,46.3125
Dhanhopi,-6.90625,79.625,-27.625
Dhanka,-70.3125,-111.90625,22.53125
Dhankomi,-120,-88.8125,78.8125
Dhar,149.46875,76.96875,32.1875
Dharaces,107.6875,8.6875,120.9375
Dharai,-106.875,27.65625,32.65625
Dharani,138.53125,-66.9375,-74.375
Dharasir,21.15625,-100.90625,18.09375
Dharawal,-106.125,2.65625,73.09375
Dharelbici,-144.28125,-14.1875,49.53125
Dharina,-122.375,-21.5625,39.6875
Dharipai,-95.03125,44.53125,32.4375
Dharm,-60.40625,15.78125,78.65625
Dharragense,-46.03125,58.0625,-93.5
Dharuek,-43.125,-14.40625,104.9375
Dharuwar,142.90625,74.375,35.90625
Dhata,-22.6875,133.90625,-30.40625
Dhathaarib,68.53125,28.21875,45.46875
Dhathaut,-23.625,61,106.46875
Dheneb,-24.9375,-118,-28.625
Dhodia,6.65625,25.625,107.21875
Dhor,-25.53125,35,154.375
Dhorai,91.46875,54.71875,-11.75
Dhrites,131.75,-84.125,-50.125
Dhrutin,-62.5625,-42.4375,5.125
Dhruva,76.28125,-134.75,118.75
Di Jian,-16.5625,108.25,5.34375
Di Kian,33.0625,158.375,-59.84375
Di Kuana,-35.75,-37.78125,100.59375
Di Kun,128.625,-88.46875,6.25
Di Yi,-45.90625,-61.78125,-116.375
