Col 173 Sector FR-L d8-104,1770.12500,-104.90625,30.21875
Col 173 Sector FR-L d8-4,1734.68750,-83.93750,39.78125
Col 173 Sector FR-L d8-6,1743.56250,-42.34375,39.03125
Col 173 Sector FR-L d8-71,1710.28125,-62.81250,-14.18750
Col 173 Sector FS-J d9-3,1266.87500,-136.28125,57.31250
Col 173 Sector FS-J d9-68,1269.37500,-143.71875,64.40625
Col 173 Sector FU-D c13-10,859.62500,-171.34375,-138.50000
Col 173 Sector FU-K c10-3,1044.68750,206.06250,-243.93750
Col 173 Sector FU-O b36-5,1589.78125,-120.78125,82.40625
Col 173 Sector FV-F b27-5,1223.87500,-180.96875,-106.15625
Col 173 Sector FW-K c9-9,1527.84375,-157.25000,-275.78125
Col 173 Sector FW-M d7-19,1576.50000,-323.03125,-43.93750
Col 173 Sector FW-M d7-28,1569.03125,-343.84375,-70.03125
Col 173 Sector FW-M d7-44,1580.87500,-278.90625,-81.12500
Col 173 Sector FW-N d6-10,1224.71875,-607.40625,-115.90625
Col 173 Sector FW-N d6-11,1277.75000,-635.81250,-170.53125
Col 173 Sector FW-N d6-13,1271.93750,-620.56250,-184.53125
Col 173 Sector FW-N d6-3,1244.06250,-608.71875,-127.09375
Col 173 Sector FW-N d6-4,1242.84375,-609.12500,-138.46875
Col 173 Sector FW-U d3-43,1547.53125,57.43750,-396.84375
Col 173 Sector FX-Z b30-5,1144.56250,-58.43750,-36.62500
Col 173 Sector FZ-K b23-1,1143.21875,-377.68750,-195.15625
Col 173 Sector FZ-U b33-7,979.46875,-19.34375,16.00000
Col 173 Sector GA-E b29-0,1440.21875,-0.78125,-79.56250
Col 173 Sector GA-J b24-1,1042.46875,-404.62500,-178.06250
Col 173 Sector GC-K d9-28,1685.31250,25.71875,81.25000
Col 173 Sector GH-L d8-23,1513.00000,-185.00000,-9.00000
Col 173 Sector GM-A c15-1,1732.25000,-111.40625,-43.06250
Col 173 Sector GM-K b25-7,1116.46875,-49.06250,-164.46875
Col 173 Sector GM-M d7-15,1320.21875,-489.34375,-68.00000
Col 173 Sector GM-M d7-27,1373.40625,-483.59375,-82.40625
Col 173 Sector GM-P b21-2,1531.21875,-272.25000,-226.15625
Col 173 Sector GN-H c11-15,1297.28125,-129.34375,-186.71875
Col 173 Sector GP-O b36-5,1561.81250,-129.31250,78.09375
Col 173 Sector GQ-F c11-2,1555.18750,-531.90625,-188.18750
Col 173 Sector GR-L d8-58,1776.40625,-93.43750,20.53125
Col 173 Sector GR-N b22-2,921.81250,-266.96875,-221.03125
Col 173 Sector GR-U d3-34,1505.18750,44.00000,-383.84375
Col 173 Sector GS-J b25-4,957.03125,-142.00000,-160.53125
Col 173 Sector GS-T b33-4,1762.87500,-158.62500,29.81250
Col 173 Sector GT-G c11-3,1000.46875,-265.96875,-220.37500
Col 173 Sector GU-C b30-7,956.56250,70.15625,-58.46875
Col 173 Sector GW-M d7-41,1682.68750,-315.59375,-81.59375
Col 173 Sector GX-J d9-72,1461.12500,-93.81250,100.84375
Col 173 Sector GY-F b28-7,1039.78125,29.46875,-102.12500
Col 173 Sector GY-H d10-77,1034.53125,-183.43750,139.03125
Col 173 Sector HB-O d6-11,1578.65625,-539.96875,-178.84375
Col 173 Sector HC-T d4-3,1378.50000,125.59375,-284.18750
Col 173 Sector HD-X b32-1,1184.96875,24.84375,1.34375
Col 173 Sector HF-C c14-7,864.75000,-144.71875,-83.06250
Col 173 Sector HG-M b24-9,1218.21875,-62.37500,-170.87500
Col 173 Sector HH-J b23-0,1337.00000,-562.71875,-201.15625
Col 173 Sector HH-T d4-56,1582.90625,188.84375,-268.87500
Col 173 Sector HI-A c14-2,1117.78125,-512.00000,-82.81250
Col 173 Sector HI-R d5-47,1060.37500,125.81250,-243.93750
Col 173 Sector HJ-E b29-1,1015.46875,52.71875,-75.31250
Col 173 Sector HL-F b27-4,1186.18750,-222.03125,-117.06250
Col 173 Sector HM-K b22-0,1308.12500,-606.78125,-218.93750
Col 173 Sector HM-K b25-2,1138.53125,-52.06250,-156.81250
Col 173 Sector HM-L d8-33,1723.25000,-121.93750,10.59375
Col 173 Sector HM-L d8-74,1738.90625,-119.06250,33.18750
Col 173 Sector HN-I c10-2,1180.56250,-282.87500,-242.03125
Col 173 Sector HN-Z b43-2,1260.21875,-229.59375,235.87500
Col 173 Sector HP-D c13-7,874.06250,-210.93750,-122.87500
Col 173 Sector HP-D c13-8,872.96875,-216.12500,-123.00000
Col 173 Sector HR-B b27-0,1415.12500,-619.50000,-121.53125
Col 173 Sector HS-J d9-37,1381.15625,-164.21875,79.78125
Col 173 Sector HS-J d9-82,1425.43750,-108.62500,71.96875
Col 173 Sector HS-K d8-0,1121.43750,-501.87500,-20.34375
Col 173 Sector HS-K d8-15,1069.18750,-474.81250,50.18750
Col 173 Sector HS-P c7-1,1415.90625,97.43750,-379.40625
Col 173 Sector HS-S d4-39,1128.75000,-79.90625,-309.93750
Col 173 Sector HS-S d4-90,1074.25000,-73.75000,-303.40625
Col 173 Sector HS-Z b30-1,1136.93750,-68.46875,-28.25000
Col 173 Sector HT-F c12-6,1205.87500,-138.09375,-152.50000
Col 173 Sector HT-G c11-0,1044.53125,-288.87500,-198.62500
Col 173 Sector HU-C c14-23,1131.81250,1.43750,-86.46875
Col 173 Sector HU-P b35-3,1536.09375,-198.09375,64.00000
Col 173 Sector HV-R c19-3,1043.21875,-68.15625,159.75000
Col 173 Sector HV-Z c15-6,1050.81250,112.68750,-16.12500
Col 173 Sector HX-J d9-43,1538.25000,-94.40625,77.43750
Col 173 Sector HY-F b41-5,1228.28125,-109.18750,184.84375
Col 173 Sector HY-H d10-5,1059.12500,-156.56250,190.18750
Col 173 Sector HZ-W b16-0,1657.43750,-418.28125,-344.53125
Col 173 Sector IA-T c18-17,1014.84375,-186.62500,123.37500
Col 173 Sector IB-O d6-13,1642.75000,-563.09375,-174.40625
Col 173 Sector IB-O d6-25,1622.65625,-545.21875,-149.50000
Col 173 Sector IB-P b34-1,1121.25000,-461.71875,35.59375
Col 173 Sector IC-M d7-4,1165.71875,-613.31250,-87.46875
Col 173 Sector IG-B b28-1,1647.62500,-484.31250,-85.90625
Col 173 Sector IH-A c15-1,1712.21875,-171.25000,-27.96875
Col 173 Sector IH-E b27-0,955.87500,-325.53125,-124.18750
Col 173 Sector IH-M b23-2,957.84375,-237.37500,-198.53125
Col 173 Sector IH-M d7-1,1300.56250,-570.18750,-63.96875
Col 173 Sector IK-U c17-0,996.46875,-298.87500,92.68750
Col 173 Sector IM-D c12-0,1300.43750,-622.53125,-184.40625
Col 173 Sector IM-R b35-4,1413.68750,-17.25000,59.06250
Col 173 Sector IM-U b32-2,1168.81250,-261.40625,11.21875
Col 173 Sector IN-A c14-2,1244.56250,-471.18750,-90.90625
Col 173 Sector IN-J d9-23,1300.00000,-211.00000,128.00000
Col 173 Sector IN-J d9-26,1309.00000,-201.00000,115.00000
Col 173 Sector IN-J d9-35,1339.00000,-185.00000,67.00000
Col 173 Sector IN-J d9-45,1313.00000,-221.00000,72.00000
Col 173 Sector IN-J d9-52,1320.00000,-186.00000,94.00000
Col 173 Sector IN-J d9-63,1332.00000,-217.00000,105.00000
Col 173 Sector IN-J d9-8,1356.00000,-218.00000,75.00000
Col 173 Sector IP-S b35-5,1132.68750,101.31250,58.53125
Col 173 Sector IR-B c14-7,1712.43750,-235.40625,-73.93750
Col 173 Sector IR-W e1-3,1113.28125,-605.75000,-367.06250
Col 173 Sector IS-K d8-1,1187.06250,-435.03125,8.78125
Col 173 Sector IS-K d8-14,1153.40625,-483.75000,-6.00000
Col 173 Sector IS-K d8-2,1158.78125,-430.78125,22.21875
Col 173 Sector IS-K d8-9,1174.25000,-477.25000,30.21875
Col 173 Sector IS-Y c15-11,1633.21875,-137.96875,-4.56250
Col 173 Sector IS-Y c15-2,1650.09375,-117.00000,-24.93750
Col 173 Sector IT-F c12-16,1219.00000,-134.93750,-152.53125
Col 173 Sector IU-C c14-24,1137.43750,9.25000,-97.53125
Col 173 Sector IV-A c15-3,896.96875,-59.84375,-60.90625
Col 173 Sector IW-Q b36-0,1557.53125,100.37500,78.68750
Col 173 Sector IX-Z b30-3,1205.53125,-55.40625,-37.75000
Col 173 Sector IY-H d10-54,1153.15625,-158.53125,186.90625
Col 173 Sector IY-Q d5-122,860.87500,-103.15625,-218.37500
Col 173 Sector IY-V c17-5,1624.53125,19.96875,82.46875
Col 173 Sector IY-X b31-5,1086.09375,-84.09375,-11.40625
Col 173 Sector IZ-C b30-4,1036.78125,85.25000,-56.81250
Col 173 Sector IZ-Q b34-2,1534.00000,-253.00000,52.00000
Col 173 Sector JA-B c15-21,1047.09375,-3.46875,-43.87500
Col 173 Sector JB-B b28-0,1623.06250,-500.71875,-90.12500
Col 173 Sector JC-M d7-7,1227.15625,-645.03125,-98.62500
Col 173 Sector JC-M d7-8,1272.96875,-643.40625,-43.68750
Col 173 Sector JD-B b29-2,902.46875,-297.40625,-80.34375
Col 173 Sector JD-I c10-3,1101.40625,-355.09375,-244.84375
Col 173 Sector JD-I c10-4,1099.18750,-351.21875,-240.87500
Col 173 Sector JD-R d5-31,1084.90625,-7.06250,-251.09375
Col 173 Sector JE-E b42-2,1190.12500,-106.56250,198.90625
Col 173 Sector JE-E c13-29,1176.00000,-72.00000,-120.00000
Col 173 Sector JF-O b36-4,1543.06250,-166.09375,88.34375
Col 173 Sector JG-O b22-2,1105.21875,-221.75000,-223.37500
Col 173 Sector JI-J c9-6,1029.59375,-492.12500,-287.34375
Col 173 Sector JJ-V b17-2,1154.65625,-385.21875,-307.00000
Col 173 Sector JK-O b36-2,1590.09375,-160.62500,87.84375
Col 173 Sector JM-D c12-3,1362.34375,-587.78125,-177.46875
Col 173 Sector JN-I c10-6,1263.00000,-296.90625,-255.50000
Col 173 Sector JN-S d4-14,1118.62500,-184.75000,-282.12500
Col 173 Sector JN-Y c15-6,1579.06250,-148.87500,8.87500
Col 173 Sector JP-C c14-13,1102.00000,-63.00000,-76.00000
Col 173 Sector JP-N b37-1,1710.00000,-63.87500,98.68750
Col 173 Sector JP-R b33-1,1377.43750,-379.37500,24.31250
Col 173 Sector JQ-F c11-4,1687.25000,-526.40625,-191.37500
Col 173 Sector JR-B b27-0,1455.15625,-621.62500,-122.53125
Col 173 Sector JR-M d7-14,1711.06250,-362.34375,-32.12500
Col 173 Sector JR-M d7-30,1736.06250,-374.31250,-41.96875
Col 173 Sector JR-M d7-36,1710.62500,-413.50000,-89.34375
Col 173 Sector JR-M d7-37,1695.90625,-402.06250,-79.65625
Col 173 Sector JS-J d9-15,1614.00000,-158.59375,108.37500
Col 173 Sector JS-J d9-20,1542.21875,-149.62500,88.43750
Col 173 Sector JS-J d9-30,1550.53125,-141.59375,69.81250
Col 173 Sector JS-J d9-6,1613.65625,-179.62500,121.06250
Col 173 Sector JS-J d9-66,1544.96875,-135.12500,125.62500
Col 173 Sector JS-J d9-82,1549.21875,-169.75000,91.18750
Col 173 Sector JS-J d9-85,1536.18750,-120.40625,81.71875
Col 173 Sector JS-J d9-92,1593.53125,-172.71875,114.28125
Col 173 Sector JS-T d3-25,959.68750,-355.59375,-379.68750
Col 173 Sector JS-T d3-36,931.06250,-379.81250,-402.50000
Col 173 Sector JT-H d10-39,1066.43750,-256.37500,140.87500
Col 173 Sector JT-H d10-65,1075.00000,-201.43750,182.37500
Col 173 Sector JT-Q b9-2,1471.78125,191.03125,-491.84375
Col 173 Sector JV-M b37-1,1544.75000,-126.87500,110.18750
Col 173 Sector JX-K d8-5,1399.87500,-397.37500,3.28125
Col 173 Sector KA-B c15-12,1077.31250,-11.40625,-49.43750
Col 173 Sector KA-N b37-4,1602.15625,-109.21875,96.00000
Col 173 Sector KB-O c6-3,1296.87500,-596.15625,-387.31250
Col 173 Sector KC-L d8-47,1690.62500,-323.87500,54.09375
Col 173 Sector KC-M d7-10,1295.78125,-644.06250,-51.56250
Col 173 Sector KC-T b20-1,1037.34375,-67.78125,-259.78125
Col 173 Sector KC-T b20-4,1040.84375,-73.28125,-253.56250
Col 173 Sector KE-K b24-1,1359.96875,-274.71875,-183.53125
Col 173 Sector KI-I c10-6,1234.71875,-320.43750,-244.75000
Col 173 Sector KI-Q b22-3,1038.15625,12.71875,-215.90625
Col 173 Sector KJ-P d6-56,894.96875,23.09375,-184.71875
Col 173 Sector KJ-U c18-17,1626.34375,74.65625,99.93750
Col 173 Sector KK-N b37-6,1683.28125,-70.43750,95.59375
Col 173 Sector KL-O b22-1,1169.43750,-191.03125,-213.68750
Col 173 Sector KM-D c12-1,1378.03125,-610.00000,-164.65625
Col 173 Sector KN-B c13-1,1171.28125,-628.31250,-111.65625
Col 173 Sector KN-J d9-1,1455.00000,-238.00000,123.00000
Col 173 Sector KN-J d9-19,1468.00000,-265.00000,73.00000
Col 173 Sector KN-J d9-38,1458.00000,-231.00000,98.00000
Col 173 Sector KN-K d8-7,1182.21875,-520.18750,-11.93750
Col 173 Sector KN-K d8-8,1190.09375,-538.50000,-11.93750
Col 173 Sector KN-R b21-3,996.12500,-45.21875,-226.34375
Col 173 Sector KO-F c12-12,1247.15625,-182.03125,-164.75000
Col 173 Sector KO-F c12-5,1221.06250,-168.37500,-166.90625
Col 173 Sector KO-H b26-1,882.28125,-174.09375,-134.21875
Col 173 Sector KO-V b33-1,1211.65625,42.65625,31.03125
Col 173 Sector KR-D b28-3,1163.50000,-220.75000,-102.90625
Col 173 Sector KS-J d9-1,1633.37500,-163.06250,87.59375
Col 173 Sector KS-J d9-15,1623.50000,-129.56250,110.18750
Col 173 Sector KS-J d9-9,1620.37500,-161.25000,57.46875
Col 173 Sector KS-J d9-90,1644.68750,-155.31250,94.06250
Col 173 Sector KS-T d3-5,1001.06250,-414.50000,-401.71875
Col 173 Sector KT-Q d5-30,850.43750,-180.37500,-189.96875
Col 173 Sector KT-Q d5-69,885.21875,-114.12500,-215.50000
Col 173 Sector KU-L c9-3,1073.87500,39.06250,-290.00000
Col 173 Sector KV-Z c15-22,1142.68750,95.75000,5.65625
Col 173 Sector KY-Q d5-100,1012.34375,-89.31250,-213.59375
Col 173 Sector KY-Q d5-26,975.31250,-103.18750,-222.12500
Col 173 Sector KY-Q d5-47,1043.87500,-100.75000,-246.06250
Col 173 Sector KZ-O b36-0,1717.21875,-103.59375,76.84375
Col 173 Sector LC-M d7-4,1424.93750,-600.43750,-39.40625
Col 173 Sector LD-R d5-43,1249.00000,-3.00000,-202.00000
Col 173 Sector LG-P b21-2,1057.96875,-289.18750,-235.06250
Col 173 Sector LH-Y b32-3,1506.00000,146.06250,0.09375
Col 173 Sector LI-X c16-11,1740.71875,-62.09375,53.37500
Col 173 Sector LJ-I b26-1,1587.62500,-89.31250,-138.62500
Col 173 Sector LJ-P d6-104,915.78125,4.84375,-164.53125
Col 173 Sector LJ-P d6-19,906.96875,20.31250,-184.71875
Col 173 Sector LJ-P d6-23,925.00000,25.75000,-171.50000
Col 173 Sector LJ-P d6-95,918.37500,5.40625,-138.28125
Col 173 Sector LK-D b29-6,908.12500,-54.90625,-84.75000
Col 173 Sector LN-C b28-2,950.40625,-331.81250,-88.75000
Col 173 Sector LN-S d4-25,1293.81250,-124.59375,-278.28125
Col 173 Sector LN-S d4-70,1231.12500,-168.43750,-268.18750
Col 173 Sector LQ-N c7-4,1747.46875,-313.53125,-354.12500
Col 173 Sector LS-B c13-3,1257.75000,-596.75000,-121.62500
Col 173 Sector LS-T d3-17,1107.68750,-403.90625,-360.53125
Col 173 Sector LT-H d10-7,1242.21875,-246.65625,207.75000
Col 173 Sector LT-O c20-0,1495.81250,-380.40625,177.50000
Col 173 Sector LT-Q d5-82,926.84375,-120.65625,-199.68750
Col 173 Sector LW-O b21-0,993.28125,-339.71875,-232.59375
Col 173 Sector LW-V d2-39,1760.21875,-187.09375,-448.40625
Col 173 Sector LY-H c10-4,1103.56250,-388.81250,-239.81250
Col 173 Sector LY-Q d5-107,1067.28125,-32.59375,-193.59375
Col 173 Sector LY-Q d5-13,1120.34375,-87.21875,-216.87500
Col 173 Sector LY-Q d5-59,1078.09375,-86.56250,-249.46875
Col 173 Sector MB-B b28-1,1680.53125,-494.96875,-94.06250
Col 173 Sector MB-O b9-5,958.34375,-86.00000,-495.65625
Col 173 Sector MC-M d7-13,1473.53125,-622.50000,-40.37500
Col 173 Sector MC-M d7-19,1455.03125,-596.28125,-30.15625
Col 173 Sector MC-M d7-20,1496.56250,-606.46875,-54.90625
Col 173 Sector MC-M d7-3,1528.53125,-628.06250,-65.37500
Col 173 Sector MD-R d5-1,1312.53125,-20.68750,-252.96875
Col 173 Sector MD-X c16-2,1726.93750,-84.43750,40.31250
Col 173 Sector ME-M c9-17,1317.43750,111.31250,-287.56250
Col 173 Sector ME-W b29-1,1254.68750,-642.96875,-61.75000
Col 173 Sector MF-K c10-21,1059.43750,58.84375,-248.09375
Col 173 Sector MH-M d7-3,1622.81250,-511.34375,-104.53125
Col 173 Sector MI-J d9-25,1507.00000,-317.00000,87.00000
Col 173 Sector MI-J d9-32,1470.00000,-282.00000,116.00000
Col 173 Sector MI-J d9-42,1518.00000,-283.00000,117.00000
Col 173 Sector MI-J d9-44,1517.00000,-284.00000,102.00000
Col 173 Sector MI-J d9-5,1529.00000,-290.00000,101.00000
Col 173 Sector MJ-D c14-2,1551.18750,126.87500,-83.90625
Col 173 Sector MK-C c14-8,1168.46875,-68.53125,-78.62500
Col 173 Sector MK-D c13-16,990.87500,-227.31250,-142.84375
Col 173 Sector ML-N c7-4,1715.93750,-363.09375,-350.62500
Col 173 Sector MN-J c9-7,1222.56250,-429.03125,-271.65625
Col 173 Sector MN-T d3-23,979.75000,-504.21875,-345.46875
Col 173 Sector MO-W c16-1,1494.25000,-220.50000,39.40625
Col 173 Sector MQ-A b28-1,1075.25000,-531.43750,-93.28125
Col 173 Sector MR-D c12-2,1573.71875,-552.59375,-182.78125
Col 173 Sector MS-I b26-8,1156.43750,-61.62500,-137.43750
Col 173 Sector MT-H d10-8,1360.43750,-253.25000,148.25000
Col 173 Sector MU-C c14-10,1325.93750,9.09375,-80.96875
Col 173 Sector MU-K b26-4,1076.59375,164.46875,-127.40625
Col 173 Sector MU-U b30-1,1249.15625,-589.96875,-40.18750
Col 173 Sector MW-D b28-5,1248.40625,-198.31250,-85.03125
Col 173 Sector MY-G c11-0,1297.21875,-261.43750,-223.90625
Col 173 Sector MY-Z c13-4,1148.31250,-622.03125,-98.71875
Col 173 Sector MZ-E c12-12,1078.78125,-298.28125,-162.21875
Col 173 Sector MZ-T c18-0,1535.71875,-22.56250,97.03125
Col 173 Sector MZ-U c17-6,1376.43750,-167.18750,71.03125
Col 173 Sector ND-R d5-33,1400.37500,48.43750,-231.87500
Col 173 Sector NE-P d6-52,963.62500,-84.46875,-148.56250
Col 173 Sector NE-W b29-0,1258.59375,-641.90625,-62.43750
Col 173 Sector NI-K d8-23,1263.18750,-598.84375,1.15625
Col 173 Sector NJ-I b26-3,1627.68750,-103.56250,-127.78125
Col 173 Sector NJ-N c8-22,1263.15625,-23.78125,-315.21875
Col 173 Sector NJ-P d6-101,1081.00000,18.56250,-139.78125
Col 173 Sector NJ-P d6-120,1068.62500,-18.62500,-181.03125
Col 173 Sector NJ-P d6-135,1088.00000,27.00000,-147.00000
Col 173 Sector NL-Q c20-27,1276.43750,-2.46875,177.34375
Col 173 Sector NM-D c12-2,1517.96875,-589.37500,-151.71875
Col 173 Sector NO-H d10-34,1267.87500,-272.71875,187.25000
Col 173 Sector NQ-E b28-0,1431.06250,-107.15625,-104.56250
Col 173 Sector NQ-E b28-5,1432.28125,-106.56250,-98.93750
Col 173 Sector NT-E b26-1,1384.18750,-484.21875,-130.00000
Col 173 Sector NT-G c11-10,1281.25000,-280.62500,-212.93750
Col 173 Sector NT-H d10-65,1431.96875,-239.65625,195.46875
Col 173 Sector NV-I b27-0,977.28125,139.15625,-120.93750
Col 173 Sector NX-K d8-10,1745.03125,-366.90625,-17.09375
Col 173 Sector NX-K d8-20,1716.43750,-395.12500,11.53125
Col 173 Sector NX-K d8-22,1715.28125,-362.15625,-7.34375
Col 173 Sector NX-K d8-33,1739.09375,-370.65625,22.28125
Col 173 Sector NX-K d8-35,1722.90625,-351.90625,39.06250
Col 173 Sector NX-S d4-50,1753.81250,37.18750,-326.81250
Col 173 Sector NX-S d4-57,1713.18750,48.75000,-300.03125
Col 173 Sector OB-C b27-0,1640.21875,-579.50000,-120.53125
Col 173 Sector OB-P c21-1,1304.06250,56.31250,219.46875
Col 173 Sector OC-C b29-1,1206.46875,-190.59375,-82.62500
Col 173 Sector OC-K c9-9,1539.15625,-327.28125,-273.90625
Col 173 Sector OD-R d5-67,1470.59375,-20.65625,-215.62500
Col 173 Sector OE-P d6-38,1051.40625,-47.03125,-135.03125
Col 173 Sector OF-D b42-4,1086.34375,-211.34375,209.00000
Col 173 Sector OF-G b40-3,1654.90625,-280.28125,161.37500
Col 173 Sector OG-R c19-3,1062.03125,-214.06250,171.78125
Col 173 Sector OH-U b32-3,1236.03125,-273.15625,6.18750
Col 173 Sector OH-U d3-43,1806.31250,-145.53125,-374.65625
Col 173 Sector OI-T d3-19,991.56250,-514.15625,-354.81250
Col 173 Sector OJ-H b26-3,919.53125,-201.81250,-141.37500
Col 173 Sector OL-W b31-1,1415.00000,-237.00000,-17.00000
Col 173 Sector ON-S d4-15,1478.53125,-136.09375,-281.75000
Col 173 Sector ON-S d4-65,1533.62500,-148.50000,-307.84375
Col 173 Sector OO-P d6-76,1297.65625,130.50000,-144.87500
Col 173 Sector OO-Q d5-40,994.81250,-194.03125,-211.68750
Col 173 Sector OO-Q d5-48,1020.25000,-194.06250,-201.25000
Col 173 Sector OP-E b41-2,1076.78125,-248.28125,180.25000
Col 173 Sector OQ-S c18-12,1076.03125,-271.43750,117.62500
Col 173 Sector OT-Q d5-18,1150.75000,-124.03125,-216.81250
Col 173 Sector OU-D c13-3,1246.62500,-159.53125,-109.34375
Col 173 Sector OU-N d7-86,1028.81250,80.90625,-55.81250
Col 173 Sector OU-N d7-88,1004.15625,66.78125,-35.40625
Col 173 Sector OV-T b21-0,1556.78125,175.40625,-239.84375
Col 173 Sector OW-X c16-4,1091.56250,66.96875,21.34375
Col 173 Sector OY-H c10-0,1254.93750,-412.09375,-263.65625
Col 173 Sector OY-R d4-3,996.90625,-345.31250,-292.03125
Col 173 Sector OY-R d4-40,991.71875,-381.87500,-327.37500
Col 173 Sector OY-R d4-41,976.78125,-381.81250,-324.34375
Col 173 Sector OY-R d4-5,984.09375,-392.12500,-303.53125
Col 173 Sector OY-W c16-7,1730.56250,-116.15625,39.84375
Col 173 Sector OY-Y b43-1,1287.90625,-287.59375,235.87500
Col 173 Sector OZ-O d6-10,886.12500,-171.84375,-127.21875
Col 173 Sector OZ-O d6-98,879.84375,-165.34375,-154.28125
Col 173 Sector PB-L b38-2,1585.06250,-144.90625,126.71875
Col 173 Sector PB-R c19-13,1051.71875,-254.18750,140.90625
Col 173 Sector PB-V b19-1,1269.09375,-54.12500,-273.71875
Col 173 Sector PC-B c14-2,1754.53125,-366.46875,-82.75000
Col 173 Sector PC-B c14-8,1759.71875,-373.09375,-93.65625
Col 173 Sector PC-Q b23-0,1388.18750,164.21875,-199.93750
Col 173 Sector PD-R d5-122,1570.18750,37.90625,-261.75000
Col 173 Sector PE-N b37-4,1221.03125,-93.28125,100.65625
Col 173 Sector PE-V c17-11,1592.00000,-105.68750,61.68750
Col 173 Sector PH-K c9-4,1681.37500,-300.15625,-302.90625
Col 173 Sector PI-R b21-1,1069.68750,-71.09375,-227.12500
Col 173 Sector PI-T d3-1,1065.15625,-551.56250,-375.53125
Col 173 Sector PI-Z c14-3,1594.18750,-365.12500,-47.09375
Col 173 Sector PJ-G d11-38,1546.46875,-95.81250,217.03125
Col 173 Sector PJ-H b26-3,945.28125,-199.31250,-125.84375
Col 173 Sector PJ-P d6-14,1242.28125,9.25000,-170.00000
Col 173 Sector PJ-Q d5-23,919.37500,-344.62500,-211.21875
Col 173 Sector PJ-V c17-17,1662.43750,-102.25000,87.37500
Col 173 Sector PJ-V c17-18,1692.31250,-69.65625,92.28125
Col 173 Sector PK-L c9-7,1098.37500,-35.90625,-286.28125
Col 173 Sector PL-Q b33-1,1259.46875,-487.06250,22.53125
Col 173 Sector PO-P d6-84,1389.43750,97.15625,-116.53125
Col 173 Sector PO-Q d5-34,1064.75000,-208.50000,-210.96875
Col 173 Sector PP-N d7-47,962.00000,24.00000,-81.00000
Col 173 Sector PR-E b27-3,1191.12500,-300.59375,-119.81250
Col 173 Sector PT-Q d5-48,1232.34375,-181.75000,-226.37500
Col 173 Sector PT-R b33-1,1017.34375,-348.59375,26.53125
Col 173 Sector PT-Z c13-4,1176.68750,-625.62500,-84.37500
Col 173 Sector PU-C c14-15,1420.93750,0.37500,-102.90625
Col 173 Sector PU-C c14-5,1434.62500,-2.90625,-87.68750
Col 173 Sector PV-J c10-37,1018.78125,5.00000,-264.25000
Col 173 Sector PX-U d2-4,1243.62500,-607.68750,-425.62500
Col 173 Sector PY-Q d5-97,1386.90625,-59.43750,-209.00000
Col 173 Sector PY-R d4-16,1121.59375,-419.46875,-309.59375
Col 173 Sector PY-R d4-34,1095.90625,-414.93750,-339.34375
Col 173 Sector PY-Z c13-2,1275.53125,-624.28125,-101.71875
Col 173 Sector PZ-F d11-14,1288.78125,-210.46875,226.84375
Col 173 Sector PZ-F d11-2,1249.15625,-250.28125,253.90625
Col 173 Sector PZ-F d11-27,1293.81250,-228.68750,216.03125
Col 173 Sector PZ-F d11-36,1221.87500,-263.12500,277.46875
Col 173 Sector PZ-F d11-38,1278.40625,-213.90625,223.43750
Col 173 Sector PZ-F d11-53,1270.25000,-256.87500,220.40625
Col 173 Sector PZ-F d11-71,1240.53125,-250.43750,255.84375
Col 173 Sector PZ-O d6-102,926.75000,-150.46875,-154.37500
Col 173 Sector PZ-O d6-110,943.06250,-130.75000,-142.03125
Col 173 Sector PZ-O d6-111,929.81250,-124.09375,-145.62500
Col 173 Sector PZ-O d6-47,899.71875,-182.62500,-160.31250
Col 173 Sector QC-B c14-2,1777.06250,-351.59375,-95.28125
Col 173 Sector QE-F c12-7,1307.46875,-264.18750,-165.28125
Col 173 Sector QE-T b22-1,1253.21875,296.03125,-209.21875
Col 173 Sector QF-I b25-0,1373.40625,-302.68750,-162.03125
Col 173 Sector QF-L c9-26,1065.06250,-84.65625,-288.71875
Col 173 Sector QH-C c13-1,1715.65625,-478.28125,-120.93750
Col 173 Sector QJ-Q d5-16,1011.03125,-336.65625,-250.18750
Col 173 Sector QJ-V c17-2,1701.15625,-95.46875,61.09375
Col 173 Sector QM-X c16-17,1009.03125,-18.68750,52.93750
Col 173 Sector QM-Z b28-0,1717.28125,-481.31250,-82.40625
Col 173 Sector QO-F b25-0,1330.28125,-569.65625,-159.40625
Col 173 Sector QO-G c11-6,1302.34375,-343.62500,-203.56250
Col 173 Sector QO-P d6-74,1528.34375,82.46875,-151.87500
Col 173 Sector QP-D c13-12,1232.62500,-193.37500,-142.15625
Col 173 Sector QP-D c13-9,1220.81250,-212.65625,-129.43750
Col 173 Sector QS-Z b27-0,1477.46875,-628.78125,-87.06250
Col 173 Sector QU-O d6-25,878.84375,-205.56250,-156.59375
Col 173 Sector QU-U c17-16,1464.00000,-222.00000,60.00000
Col 173 Sector QW-C b16-6,1245.62500,19.09375,-347.40625
Col 173 Sector QW-V b18-4,1162.06250,-148.06250,-291.53125
Col 173 Sector QW-X c16-1,1138.59375,93.06250,51.40625
Col 173 Sector QX-A c14-7,1725.40625,-388.46875,-102.75000
Col 173 Sector QY-I b25-1,996.93750,-212.25000,-157.40625
Col 173 Sector QY-R d4-23,1150.12500,-388.06250,-301.84375
